Date,Hour,Name,WorkGroup,PreSurvey
2018-09-07,23,Keith,WORKGROUP-12,2.09
2018-09-08,0,Keith,WORKGROUP-12,2.09
2018-09-08,1,Keith,WORKGROUP-12,2.09
2018-09-08,2,Keith,WORKGROUP-12,2.09
2018-09-08,3,Keith,WORKGROUP-12,2.09
2018-09-08,4,Keith,WORKGROUP-12,2.09
2018-09-08,5,Keith,WORKGROUP-12,2.09
2018-09-08,6,Keith,WORKGROUP-12,2.09
2018-09-08,7,Keith,WORKGROUP-12,2.09
2018-09-08,8,Keith,WORKGROUP-12,2.09
2018-09-08,9,Keith,WORKGROUP-12,2.09
2018-09-08,10,Keith,WORKGROUP-12,2.09
2018-09-08,11,Keith,WORKGROUP-12,2.09
2018-09-08,12,Keith,WORKGROUP-12,2.09
2018-09-08,13,Keith,WORKGROUP-12,2.09
2018-09-08,14,Keith,WORKGROUP-12,2.09
2018-09-08,15,Keith,WORKGROUP-12,2.09
2018-09-08,16,Keith,WORKGROUP-12,2.09
2018-09-08,17,Keith,WORKGROUP-12,2.09
2018-09-08,18,Keith,WORKGROUP-12,2.09
2018-09-08,19,Keith,WORKGROUP-12,2.09
2018-09-08,20,Keith,WORKGROUP-12,2.09
2018-09-08,21,Keith,WORKGROUP-12,2.09
2018-09-08,22,Keith,WORKGROUP-12,2.09
2018-09-08,23,Keith,WORKGROUP-12,2.09
2018-09-09,0,Keith,WORKGROUP-12,2.09
2018-09-09,1,Keith,WORKGROUP-12,2.09
2018-09-09,2,Keith,WORKGROUP-12,2.09
2018-09-09,3,Keith,WORKGROUP-12,2.09
2018-09-09,4,Keith,WORKGROUP-12,2.09
2018-09-09,5,Keith,WORKGROUP-12,2.09
2018-09-09,6,Keith,WORKGROUP-12,2.09
2018-09-09,7,Keith,WORKGROUP-12,2.09
2018-09-09,8,Keith,WORKGROUP-12,2.09
2018-09-09,9,Keith,WORKGROUP-12,2.09
2018-09-09,10,Keith,WORKGROUP-12,2.09
2018-09-09,11,Keith,WORKGROUP-12,2.09
2018-09-09,12,Keith,WORKGROUP-12,2.09
2018-09-09,13,Keith,WORKGROUP-12,2.09
2018-09-09,14,Keith,WORKGROUP-12,2.09
2018-09-09,15,Keith,WORKGROUP-12,2.09
2018-09-09,16,Keith,WORKGROUP-12,2.09
2018-09-09,17,Keith,WORKGROUP-12,2.09
2018-09-09,18,Keith,WORKGROUP-12,2.09
2018-09-09,19,Keith,WORKGROUP-12,2.09
2018-09-09,20,Keith,WORKGROUP-12,2.09
2018-09-09,21,Keith,WORKGROUP-12,2.09
2018-09-09,22,Keith,WORKGROUP-12,2.09
2018-09-09,23,Keith,WORKGROUP-12,2.09
2018-09-10,0,Keith,WORKGROUP-12,2.09
2018-09-10,1,Keith,WORKGROUP-12,2.09
2018-09-10,2,Keith,WORKGROUP-12,2.09
2018-09-10,3,Keith,WORKGROUP-12,2.09
2018-09-10,4,Keith,WORKGROUP-12,2.09
2018-09-10,5,Keith,WORKGROUP-12,2.09
2018-09-10,6,Keith,WORKGROUP-12,2.09
2018-09-10,7,Keith,WORKGROUP-12,2.09
2018-09-10,8,Keith,WORKGROUP-12,2.09
2018-09-10,9,Keith,WORKGROUP-12,2.09
2018-09-10,10,Keith,WORKGROUP-12,2.09
2018-09-10,11,Keith,WORKGROUP-12,2.09
2018-09-10,12,Keith,WORKGROUP-12,2.09
2018-09-10,13,Keith,WORKGROUP-12,2.09
2018-09-10,14,Keith,WORKGROUP-12,2.09
2018-09-10,15,Keith,WORKGROUP-12,2.09
2018-09-10,16,Keith,WORKGROUP-12,2.09
2018-09-10,17,Keith,WORKGROUP-12,2.09
2018-09-10,18,Keith,WORKGROUP-12,2.09
2018-09-10,19,Keith,WORKGROUP-12,2.09
2018-09-10,20,Keith,WORKGROUP-12,2.09
2018-09-10,21,Keith,WORKGROUP-12,2.09
2018-09-10,22,Keith,WORKGROUP-12,2.09
2018-09-10,23,Keith,WORKGROUP-12,2.09
2018-09-11,0,Keith,WORKGROUP-12,2.09
2018-09-11,1,Keith,WORKGROUP-12,2.09
2018-09-11,2,Keith,WORKGROUP-12,2.09
2018-09-11,3,Keith,WORKGROUP-12,2.09
2018-09-11,4,Keith,WORKGROUP-12,2.09
2018-09-11,5,Keith,WORKGROUP-12,2.09
2018-09-11,6,Keith,WORKGROUP-12,2.09
2018-09-11,7,Keith,WORKGROUP-12,2.09
2018-09-11,8,Keith,WORKGROUP-12,2.09
2018-09-11,9,Keith,WORKGROUP-12,2.09
2018-09-11,10,Keith,WORKGROUP-12,2.09
2018-09-11,11,Keith,WORKGROUP-12,2.09
2018-09-11,12,Keith,WORKGROUP-12,2.09
2018-09-11,13,Keith,WORKGROUP-12,2.09
2018-09-11,14,Keith,WORKGROUP-12,2.09
2018-09-11,15,Keith,WORKGROUP-12,2.09
2018-09-11,16,Keith,WORKGROUP-12,2.09
2018-09-11,17,Keith,WORKGROUP-12,2.09
2018-09-11,18,Keith,WORKGROUP-12,2.09
2018-09-11,19,Keith,WORKGROUP-12,2.09
2018-09-11,20,Keith,WORKGROUP-12,2.09
2018-09-11,21,Keith,WORKGROUP-12,2.09
2018-09-11,22,Keith,WORKGROUP-12,2.09
2018-09-11,23,Keith,WORKGROUP-12,2.09
2018-09-12,0,Keith,WORKGROUP-12,2.09
2018-09-12,1,Keith,WORKGROUP-12,2.09
2018-09-12,2,Keith,WORKGROUP-12,2.09
2018-09-12,3,Keith,WORKGROUP-12,2.09
2018-09-12,4,Keith,WORKGROUP-12,2.09
2018-09-12,5,Keith,WORKGROUP-12,2.09
2018-09-12,6,Keith,WORKGROUP-12,2.09
2018-09-12,7,Keith,WORKGROUP-12,2.09
2018-09-12,8,Keith,WORKGROUP-12,2.09
2018-09-12,9,Keith,WORKGROUP-12,2.09
2018-09-12,10,Keith,WORKGROUP-12,2.09
2018-09-12,11,Keith,WORKGROUP-12,2.09
2018-09-12,12,Keith,WORKGROUP-12,2.09
2018-09-12,13,Keith,WORKGROUP-12,2.09
2018-09-12,14,Keith,WORKGROUP-12,2.09
2018-09-12,15,Keith,WORKGROUP-12,2.09
2018-09-12,16,Keith,WORKGROUP-12,2.09
2018-09-12,17,Keith,WORKGROUP-12,2.09
2018-09-12,18,Keith,WORKGROUP-12,2.09
2018-09-12,19,Keith,WORKGROUP-12,2.09
2018-09-12,20,Keith,WORKGROUP-12,2.09
2018-09-12,21,Keith,WORKGROUP-12,2.09
2018-09-12,22,Keith,WORKGROUP-12,2.09
2018-09-12,23,Keith,WORKGROUP-12,2.09
2018-09-13,0,Keith,WORKGROUP-12,2.09
2018-09-13,1,Keith,WORKGROUP-12,2.09
2018-09-13,2,Keith,WORKGROUP-12,2.09
2018-09-13,3,Keith,WORKGROUP-12,2.09
2018-09-13,4,Keith,WORKGROUP-12,2.09
2018-09-13,5,Keith,WORKGROUP-12,2.09
2018-09-13,6,Keith,WORKGROUP-12,2.09
2018-09-13,7,Keith,WORKGROUP-12,2.09
2018-09-13,8,Keith,WORKGROUP-12,2.09
2018-09-13,9,Keith,WORKGROUP-12,2.09
2018-09-13,10,Keith,WORKGROUP-12,2.09
2018-09-13,11,Keith,WORKGROUP-12,2.09
2018-09-13,12,Keith,WORKGROUP-12,2.09
2018-09-13,13,Keith,WORKGROUP-12,2.09
2018-09-13,14,Keith,WORKGROUP-12,2.09
2018-09-13,15,Keith,WORKGROUP-12,2.09
2018-09-13,16,Keith,WORKGROUP-12,2.09
2018-09-13,17,Keith,WORKGROUP-12,2.09
2018-09-13,18,Keith,WORKGROUP-12,2.09
2018-09-13,19,Keith,WORKGROUP-12,2.09
2018-09-13,20,Keith,WORKGROUP-12,2.09
2018-09-13,21,Keith,WORKGROUP-12,2.09
2018-09-13,22,Keith,WORKGROUP-12,2.09
2018-09-13,23,Keith,WORKGROUP-12,2.09
2018-09-14,0,Keith,WORKGROUP-12,2.09
2018-09-14,1,Keith,WORKGROUP-12,2.09
2018-09-14,2,Keith,WORKGROUP-12,2.09
2018-09-14,3,Keith,WORKGROUP-12,2.09
2018-09-14,4,Keith,WORKGROUP-12,2.09
2018-09-14,5,Keith,WORKGROUP-12,2.09
2018-09-14,6,Keith,WORKGROUP-12,2.09
2018-09-14,7,Keith,WORKGROUP-12,2.09
2018-09-14,8,Keith,WORKGROUP-12,2.09
2018-09-14,9,Keith,WORKGROUP-12,2.09
2018-09-14,10,Keith,WORKGROUP-12,2.09
2018-09-14,11,Keith,WORKGROUP-12,2.09
2018-09-14,12,Keith,WORKGROUP-12,2.09
2018-09-14,13,Keith,WORKGROUP-12,2.09
2018-09-14,14,Keith,WORKGROUP-12,2.09
2018-09-14,15,Keith,WORKGROUP-12,2.09
2018-09-14,16,Keith,WORKGROUP-12,2.09
2018-09-14,17,Keith,WORKGROUP-12,2.09
2018-09-14,18,Keith,WORKGROUP-12,2.09
2018-09-14,19,Keith,WORKGROUP-12,2.09
2018-09-14,20,Keith,WORKGROUP-12,2.09
2018-09-14,21,Keith,WORKGROUP-12,2.09
2018-09-14,22,Keith,WORKGROUP-12,2.09
2018-09-14,23,Keith,WORKGROUP-12,2.09
2018-09-15,0,Keith,WORKGROUP-12,2.09
2018-09-15,1,Keith,WORKGROUP-12,2.09
2018-09-15,2,Keith,WORKGROUP-12,2.09
2018-09-15,3,Keith,WORKGROUP-12,2.09
2018-09-15,4,Keith,WORKGROUP-12,2.09
2018-09-15,5,Keith,WORKGROUP-12,2.09
2018-09-15,6,Keith,WORKGROUP-12,2.09
2018-09-15,7,Keith,WORKGROUP-12,2.09
2018-09-15,8,Keith,WORKGROUP-12,2.09
2018-09-15,9,Keith,WORKGROUP-12,2.09
2018-09-15,10,Keith,WORKGROUP-12,2.09
2018-09-15,11,Keith,WORKGROUP-12,2.09
2018-09-15,12,Keith,WORKGROUP-12,2.09
2018-09-15,13,Keith,WORKGROUP-12,2.09
2018-09-15,14,Keith,WORKGROUP-12,2.09
2018-09-15,15,Keith,WORKGROUP-12,2.09
2018-09-15,16,Keith,WORKGROUP-12,2.09
2018-09-15,17,Keith,WORKGROUP-12,2.09
2018-09-15,18,Keith,WORKGROUP-12,2.09
2018-09-15,19,Keith,WORKGROUP-12,2.09
2018-09-15,20,Keith,WORKGROUP-12,2.09
2018-09-15,21,Keith,WORKGROUP-12,2.09
2018-09-15,22,Keith,WORKGROUP-12,2.09
2018-09-15,23,Keith,WORKGROUP-12,2.09
2018-09-16,0,Keith,WORKGROUP-12,2.09
2018-09-16,1,Keith,WORKGROUP-12,2.09
2018-09-16,2,Keith,WORKGROUP-12,2.09
2018-09-16,3,Keith,WORKGROUP-12,2.09
2018-09-16,4,Keith,WORKGROUP-12,2.09
2018-09-16,5,Keith,WORKGROUP-12,2.09
2018-09-16,6,Keith,WORKGROUP-12,2.09
2018-09-16,7,Keith,WORKGROUP-12,2.09
2018-09-16,8,Keith,WORKGROUP-12,2.09
2018-09-16,9,Keith,WORKGROUP-12,2.09
2018-09-16,10,Keith,WORKGROUP-12,2.09
2018-09-16,11,Keith,WORKGROUP-12,2.09
2018-09-16,12,Keith,WORKGROUP-12,2.09
2018-09-16,13,Keith,WORKGROUP-12,2.09
2018-09-16,14,Keith,WORKGROUP-12,2.09
2018-09-16,15,Keith,WORKGROUP-12,2.09
2018-09-16,16,Keith,WORKGROUP-12,2.09
2018-09-16,17,Keith,WORKGROUP-12,2.09
2018-09-16,18,Keith,WORKGROUP-12,2.09
2018-09-16,19,Keith,WORKGROUP-12,2.09
2018-09-16,20,Keith,WORKGROUP-12,2.09
2018-09-16,21,Keith,WORKGROUP-12,2.09
2018-09-16,22,Keith,WORKGROUP-12,2.09
2018-09-16,23,Keith,WORKGROUP-12,2.09
2018-09-17,0,Keith,WORKGROUP-12,2.09
2018-09-17,1,Keith,WORKGROUP-12,2.09
2018-09-17,2,Keith,WORKGROUP-12,2.09
2018-09-17,3,Keith,WORKGROUP-12,2.09
2018-09-17,4,Keith,WORKGROUP-12,2.09
2018-09-17,5,Keith,WORKGROUP-12,2.09
2018-09-17,6,Keith,WORKGROUP-12,2.09
2018-09-17,7,Keith,WORKGROUP-12,2.09
2018-09-17,8,Keith,WORKGROUP-12,2.09
2018-09-17,9,Keith,WORKGROUP-12,2.09
2018-09-17,10,Keith,WORKGROUP-12,2.09
2018-09-17,11,Keith,WORKGROUP-12,2.09
2018-09-17,12,Keith,WORKGROUP-12,2.09
2018-09-17,13,Keith,WORKGROUP-12,2.09
2018-09-17,14,Keith,WORKGROUP-12,2.09
2018-09-17,15,Keith,WORKGROUP-12,2.09
2018-09-17,16,Keith,WORKGROUP-12,2.09
2018-09-17,17,Keith,WORKGROUP-12,2.09
2018-09-17,18,Keith,WORKGROUP-12,2.09
2018-09-17,19,Keith,WORKGROUP-12,2.09
2018-09-17,20,Keith,WORKGROUP-12,2.09
2018-09-17,21,Keith,WORKGROUP-12,2.09
2018-09-17,22,Keith,WORKGROUP-12,2.09
2018-09-17,23,Keith,WORKGROUP-12,2.09
2018-09-18,0,Keith,WORKGROUP-12,2.09
2018-09-18,1,Keith,WORKGROUP-12,2.09
2018-09-18,2,Keith,WORKGROUP-12,2.09
2018-09-18,3,Keith,WORKGROUP-12,2.09
2018-09-18,4,Keith,WORKGROUP-12,2.09
2018-09-18,5,Keith,WORKGROUP-12,2.09
2018-09-18,6,Keith,WORKGROUP-12,2.09
2018-09-18,7,Keith,WORKGROUP-12,2.09
2018-09-18,8,Keith,WORKGROUP-12,2.09
2018-09-18,9,Keith,WORKGROUP-12,2.09
2018-09-18,10,Keith,WORKGROUP-12,2.09
2018-09-18,11,Keith,WORKGROUP-12,2.09
2018-09-18,12,Keith,WORKGROUP-12,2.09
2018-09-18,13,Keith,WORKGROUP-12,2.09
2018-09-18,14,Keith,WORKGROUP-12,2.09
2018-09-18,15,Keith,WORKGROUP-12,2.09
2018-09-18,16,Keith,WORKGROUP-12,2.09
2018-09-18,17,Keith,WORKGROUP-12,2.09
2018-09-18,18,Keith,WORKGROUP-12,2.09
2018-09-18,19,Keith,WORKGROUP-12,2.09
2018-09-18,20,Keith,WORKGROUP-12,2.09
2018-09-18,21,Keith,WORKGROUP-12,2.09
2018-09-18,22,Keith,WORKGROUP-12,2.09
2018-09-18,23,Keith,WORKGROUP-12,2.09
2018-09-19,0,Keith,WORKGROUP-12,2.09
2018-09-19,1,Keith,WORKGROUP-12,2.09
2018-09-19,2,Keith,WORKGROUP-12,2.09
2018-09-19,3,Keith,WORKGROUP-12,2.09
2018-09-19,4,Keith,WORKGROUP-12,2.09
2018-09-19,5,Keith,WORKGROUP-12,2.09
2018-09-19,6,Keith,WORKGROUP-12,2.09
2018-09-19,7,Keith,WORKGROUP-12,2.09
2018-09-19,8,Keith,WORKGROUP-12,2.09
2018-09-19,9,Keith,WORKGROUP-12,2.09
2018-09-19,10,Keith,WORKGROUP-12,2.09
2018-09-19,11,Keith,WORKGROUP-12,2.09
2018-09-19,12,Keith,WORKGROUP-12,2.09
2018-09-19,13,Keith,WORKGROUP-12,2.09
2018-09-19,14,Keith,WORKGROUP-12,2.09
2018-09-19,15,Keith,WORKGROUP-12,2.09
2018-09-19,16,Keith,WORKGROUP-12,2.09
2018-09-19,17,Keith,WORKGROUP-12,2.09
2018-09-19,18,Keith,WORKGROUP-12,2.09
2018-09-19,19,Keith,WORKGROUP-12,2.09
2018-09-19,20,Keith,WORKGROUP-12,2.09
2018-09-19,21,Keith,WORKGROUP-12,2.09
2018-09-19,22,Keith,WORKGROUP-12,2.09
2018-09-19,23,Keith,WORKGROUP-12,2.09
2018-09-20,0,Keith,WORKGROUP-12,2.09
2018-09-20,1,Keith,WORKGROUP-12,2.09
2018-09-20,2,Keith,WORKGROUP-12,2.09
2018-09-20,3,Keith,WORKGROUP-12,2.09
2018-09-20,4,Keith,WORKGROUP-12,2.09
2018-09-20,5,Keith,WORKGROUP-12,2.09
2018-09-20,6,Keith,WORKGROUP-12,2.09
2018-09-20,7,Keith,WORKGROUP-12,2.09
2018-09-20,8,Keith,WORKGROUP-12,2.09
2018-09-20,9,Keith,WORKGROUP-12,2.09
2018-09-20,10,Keith,WORKGROUP-12,2.09
2018-09-20,11,Keith,WORKGROUP-12,2.09
2018-09-20,12,Keith,WORKGROUP-12,2.09
2018-09-20,13,Keith,WORKGROUP-12,2.09
2018-09-20,14,Keith,WORKGROUP-12,2.09
2018-09-20,15,Keith,WORKGROUP-12,2.09
2018-09-20,16,Keith,WORKGROUP-12,2.09
2018-09-20,17,Keith,WORKGROUP-12,2.09
2018-09-20,18,Keith,WORKGROUP-12,2.09
2018-09-20,19,Keith,WORKGROUP-12,2.09
2018-09-20,20,Keith,WORKGROUP-12,2.09
2018-09-20,21,Keith,WORKGROUP-12,2.09
2018-09-20,22,Keith,WORKGROUP-12,2.09
2018-09-20,23,Keith,WORKGROUP-12,2.09
2018-09-21,0,Keith,WORKGROUP-12,2.09
2018-09-21,1,Keith,WORKGROUP-12,2.09
2018-09-21,2,Keith,WORKGROUP-12,2.09
2018-09-21,3,Keith,WORKGROUP-12,2.09
2018-09-21,4,Keith,WORKGROUP-12,2.09
2018-09-21,5,Keith,WORKGROUP-12,2.09
2018-09-21,6,Keith,WORKGROUP-12,2.09
2018-09-21,7,Keith,WORKGROUP-12,2.09
2018-09-21,8,Keith,WORKGROUP-12,2.09
2018-09-21,9,Keith,WORKGROUP-12,2.09
2018-09-21,10,Keith,WORKGROUP-12,2.09
2018-09-21,11,Keith,WORKGROUP-12,2.09
2018-09-21,12,Keith,WORKGROUP-12,2.09
2018-09-21,13,Keith,WORKGROUP-12,2.09
2018-09-21,14,Keith,WORKGROUP-12,2.09
2018-09-21,15,Keith,WORKGROUP-12,2.09
2018-09-21,16,Keith,WORKGROUP-12,2.09
2018-09-21,17,Keith,WORKGROUP-12,2.09
2018-09-21,18,Keith,WORKGROUP-12,2.09
2018-09-21,19,Keith,WORKGROUP-12,2.09
2018-09-21,20,Keith,WORKGROUP-12,2.09
2018-09-21,21,Keith,WORKGROUP-12,2.09
2018-09-21,22,Keith,WORKGROUP-12,2.09
2018-09-21,23,Keith,WORKGROUP-12,2.09
2018-09-22,0,Keith,WORKGROUP-12,2.09
2018-09-22,1,Keith,WORKGROUP-12,2.09
2018-09-22,2,Keith,WORKGROUP-12,2.09
2018-09-22,3,Keith,WORKGROUP-12,2.09
2018-09-22,4,Keith,WORKGROUP-12,2.09
2018-09-22,5,Keith,WORKGROUP-12,2.09
2018-09-22,6,Keith,WORKGROUP-12,2.09
2018-09-22,7,Keith,WORKGROUP-12,2.09
2018-09-22,8,Keith,WORKGROUP-12,2.09
2018-09-22,9,Keith,WORKGROUP-12,2.09
2018-09-22,10,Keith,WORKGROUP-12,2.09
2018-09-22,11,Keith,WORKGROUP-12,2.09
2018-09-22,12,Keith,WORKGROUP-12,2.09
2018-09-22,13,Keith,WORKGROUP-12,2.09
2018-09-22,14,Keith,WORKGROUP-12,2.09
2018-09-22,15,Keith,WORKGROUP-12,2.09
2018-09-22,16,Keith,WORKGROUP-12,2.09
2018-09-22,17,Keith,WORKGROUP-12,2.09
2018-09-22,18,Keith,WORKGROUP-12,2.09
2018-09-22,19,Keith,WORKGROUP-12,2.09
2018-09-22,20,Keith,WORKGROUP-12,2.09
2018-09-22,21,Keith,WORKGROUP-12,2.09
2018-09-22,22,Keith,WORKGROUP-12,2.09
2018-09-22,23,Keith,WORKGROUP-12,2.09
2018-09-23,0,Keith,WORKGROUP-12,2.09
2018-09-23,1,Keith,WORKGROUP-12,2.09
2018-09-23,2,Keith,WORKGROUP-12,2.09
2018-09-23,3,Keith,WORKGROUP-12,2.09
2018-09-23,4,Keith,WORKGROUP-12,2.09
2018-09-23,5,Keith,WORKGROUP-12,2.09
2018-09-23,6,Keith,WORKGROUP-12,2.09
2018-09-23,7,Keith,WORKGROUP-12,2.09
2018-09-23,8,Keith,WORKGROUP-12,2.09
2018-09-23,9,Keith,WORKGROUP-12,2.09
2018-09-23,10,Keith,WORKGROUP-12,2.09
2018-09-23,11,Keith,WORKGROUP-12,2.09
2018-09-23,12,Keith,WORKGROUP-12,2.09
2018-09-23,13,Keith,WORKGROUP-12,2.09
2018-09-23,14,Keith,WORKGROUP-12,2.09
2018-09-23,15,Keith,WORKGROUP-12,2.09
2018-09-23,16,Keith,WORKGROUP-12,2.09
2018-09-23,17,Keith,WORKGROUP-12,2.09
2018-09-23,18,Keith,WORKGROUP-12,2.09
2018-09-23,19,Keith,WORKGROUP-12,2.09
2018-09-23,20,Keith,WORKGROUP-12,2.09
2018-09-23,21,Keith,WORKGROUP-12,2.09
2018-09-23,22,Keith,WORKGROUP-12,2.09
2018-09-23,23,Keith,WORKGROUP-12,2.09
2018-09-24,0,Keith,WORKGROUP-12,2.09
2018-09-24,1,Keith,WORKGROUP-12,2.09
2018-09-24,2,Keith,WORKGROUP-12,2.09
2018-09-24,3,Keith,WORKGROUP-12,2.09
2018-09-24,4,Keith,WORKGROUP-12,2.09
2018-09-24,5,Keith,WORKGROUP-12,2.09
2018-09-24,6,Keith,WORKGROUP-12,2.09
2018-09-24,7,Keith,WORKGROUP-12,2.09
2018-09-24,8,Keith,WORKGROUP-12,2.09
2018-09-24,9,Keith,WORKGROUP-12,2.09
2018-09-24,10,Keith,WORKGROUP-12,2.09
2018-09-24,11,Keith,WORKGROUP-12,2.09
2018-09-24,12,Keith,WORKGROUP-12,2.09
2018-09-24,13,Keith,WORKGROUP-12,2.09
2018-09-24,14,Keith,WORKGROUP-12,2.09
2018-09-24,15,Keith,WORKGROUP-12,2.09
2018-09-24,16,Keith,WORKGROUP-12,2.09
2018-09-24,17,Keith,WORKGROUP-12,2.09
2018-09-24,18,Keith,WORKGROUP-12,2.09
2018-09-24,19,Keith,WORKGROUP-12,2.09
2018-09-24,20,Keith,WORKGROUP-12,2.09
2018-09-24,21,Keith,WORKGROUP-12,2.09
2018-09-24,22,Keith,WORKGROUP-12,2.09
2018-09-24,23,Keith,WORKGROUP-12,2.09
2018-09-25,0,Keith,WORKGROUP-12,2.09
2018-09-25,1,Keith,WORKGROUP-12,2.09
2018-09-25,2,Keith,WORKGROUP-12,2.09
2018-09-25,3,Keith,WORKGROUP-12,2.09
2018-09-25,4,Keith,WORKGROUP-12,2.09
2018-09-25,5,Keith,WORKGROUP-12,2.09
2018-09-25,6,Keith,WORKGROUP-12,2.09
2018-09-25,7,Keith,WORKGROUP-12,2.09
2018-09-25,8,Keith,WORKGROUP-12,2.09
2018-09-25,9,Keith,WORKGROUP-12,2.09
2018-09-25,10,Keith,WORKGROUP-12,2.09
2018-09-25,11,Keith,WORKGROUP-12,2.09
2018-09-25,12,Keith,WORKGROUP-12,2.09
2018-09-25,13,Keith,WORKGROUP-12,2.09
2018-09-25,14,Keith,WORKGROUP-12,2.09
2018-09-25,15,Keith,WORKGROUP-12,2.09
2018-09-25,16,Keith,WORKGROUP-12,2.09
2018-09-25,17,Keith,WORKGROUP-12,2.09
2018-09-25,18,Keith,WORKGROUP-12,2.09
2018-09-25,19,Keith,WORKGROUP-12,2.09
2018-09-25,20,Keith,WORKGROUP-12,2.09
2018-09-25,21,Keith,WORKGROUP-12,2.09
2018-09-25,22,Keith,WORKGROUP-12,2.09
2018-09-25,23,Keith,WORKGROUP-12,2.09
2018-09-26,0,Keith,WORKGROUP-12,2.09
2018-09-26,1,Keith,WORKGROUP-12,2.09
2018-09-26,2,Keith,WORKGROUP-12,2.09
2018-09-26,3,Keith,WORKGROUP-12,2.09
2018-09-26,4,Keith,WORKGROUP-12,2.09
2018-09-26,5,Keith,WORKGROUP-12,2.09
2018-09-26,6,Keith,WORKGROUP-12,2.09
2018-09-26,7,Keith,WORKGROUP-12,2.09
2018-09-26,8,Keith,WORKGROUP-12,2.09
2018-09-26,9,Keith,WORKGROUP-12,2.09
2018-09-26,10,Keith,WORKGROUP-12,2.09
2018-09-26,11,Keith,WORKGROUP-12,2.09
2018-09-26,12,Keith,WORKGROUP-12,2.09
2018-09-26,13,Keith,WORKGROUP-12,2.09
2018-09-26,14,Keith,WORKGROUP-12,2.09
2018-09-26,15,Keith,WORKGROUP-12,2.09
2018-09-26,16,Keith,WORKGROUP-12,2.09
2018-09-26,17,Keith,WORKGROUP-12,2.09
2018-09-26,18,Keith,WORKGROUP-12,2.09
2018-09-26,19,Keith,WORKGROUP-12,2.09
2018-09-26,20,Keith,WORKGROUP-12,2.09
2018-09-26,21,Keith,WORKGROUP-12,2.09
2018-09-26,22,Keith,WORKGROUP-12,2.09
2018-09-26,23,Keith,WORKGROUP-12,2.09
2018-09-27,0,Keith,WORKGROUP-12,2.09
2018-09-27,1,Keith,WORKGROUP-12,2.09
2018-09-27,2,Keith,WORKGROUP-12,2.09
2018-09-27,3,Keith,WORKGROUP-12,2.09
2018-09-27,4,Keith,WORKGROUP-12,2.09
2018-09-27,5,Keith,WORKGROUP-12,2.09
2018-09-27,6,Keith,WORKGROUP-12,2.09
2018-09-27,7,Keith,WORKGROUP-12,2.09
2018-09-27,8,Keith,WORKGROUP-12,2.09
2018-09-27,9,Keith,WORKGROUP-12,2.09
2018-09-27,10,Keith,WORKGROUP-12,2.09
2018-09-27,11,Keith,WORKGROUP-12,2.09
2018-09-27,12,Keith,WORKGROUP-12,2.09
2018-09-27,13,Keith,WORKGROUP-12,2.09
2018-09-27,14,Keith,WORKGROUP-12,2.09
2018-09-27,15,Keith,WORKGROUP-12,2.09
2018-09-27,16,Keith,WORKGROUP-12,2.09
2018-09-27,17,Keith,WORKGROUP-12,2.09
2018-09-27,18,Keith,WORKGROUP-12,2.09
2018-09-27,19,Keith,WORKGROUP-12,2.09
2018-09-27,20,Keith,WORKGROUP-12,2.09
2018-09-27,21,Keith,WORKGROUP-12,2.09
2018-09-27,22,Keith,WORKGROUP-12,2.09
2018-09-27,23,Keith,WORKGROUP-12,2.09
2018-09-28,0,Keith,WORKGROUP-12,2.09
2018-09-28,1,Keith,WORKGROUP-12,2.09
2018-09-28,2,Keith,WORKGROUP-12,2.09
2018-09-28,3,Keith,WORKGROUP-12,2.09
2018-09-28,4,Keith,WORKGROUP-12,2.09
2018-09-28,5,Keith,WORKGROUP-12,2.09
2018-09-28,6,Keith,WORKGROUP-12,2.09
2018-09-28,7,Keith,WORKGROUP-12,2.09
2018-09-28,8,Keith,WORKGROUP-12,2.09
2018-09-28,9,Keith,WORKGROUP-12,2.09
2018-09-28,10,Keith,WORKGROUP-12,2.09
2018-09-28,11,Keith,WORKGROUP-12,2.09
2018-09-28,12,Keith,WORKGROUP-12,2.09
2018-09-28,13,Keith,WORKGROUP-12,2.09
2018-09-28,14,Keith,WORKGROUP-12,2.09
2018-09-28,15,Keith,WORKGROUP-12,2.09
2018-09-28,16,Keith,WORKGROUP-12,2.09
2018-09-28,17,Keith,WORKGROUP-12,2.09
2018-09-28,18,Keith,WORKGROUP-12,2.09
2018-09-28,19,Keith,WORKGROUP-12,2.09
2018-09-28,20,Keith,WORKGROUP-12,2.09
2018-09-28,21,Keith,WORKGROUP-12,2.09
2018-09-28,22,Keith,WORKGROUP-12,2.09
2018-09-28,23,Keith,WORKGROUP-12,2.09
2018-09-29,0,Keith,WORKGROUP-12,2.09
2018-09-29,1,Keith,WORKGROUP-12,2.09
2018-09-29,2,Keith,WORKGROUP-12,2.09
2018-09-29,3,Keith,WORKGROUP-12,2.09
2018-09-29,4,Keith,WORKGROUP-12,2.09
2018-09-29,5,Keith,WORKGROUP-12,2.09
2018-09-29,6,Keith,WORKGROUP-12,2.09
2018-09-29,7,Keith,WORKGROUP-12,2.09
2018-09-29,8,Keith,WORKGROUP-12,2.09
2018-09-29,9,Keith,WORKGROUP-12,2.09
2018-09-29,10,Keith,WORKGROUP-12,2.09
2018-09-29,11,Keith,WORKGROUP-12,2.09
