No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,Iws,Is,Ir,wnd_dir
27864,2013,3,6,23,245.0,-4,1.0,1013.0,10.69,0,0,3
27865,2013,3,7,0,242.0,-3,2.0,1013.0,0.89,0,0,2
27866,2013,3,7,1,239.0,-4,-1.0,1013.0,1.79,0,0,0
27867,2013,3,7,2,240.0,-4,-1.0,1013.0,0.89,0,0,1
27868,2013,3,7,3,238.0,-4,-1.0,1012.0,1.78,0,0,1
27869,2013,3,7,4,338.0,-5,-3.0,1012.0,3.57,0,0,1
27870,2013,3,7,5,334.0,-5,-2.0,1012.0,0.45,0,0,3
27871,2013,3,7,6,344.0,-5,-2.0,1012.0,0.89,0,0,0
27872,2013,3,7,7,351.0,-3,-1.0,1012.0,0.45,0,0,3
27873,2013,3,7,8,331.0,-1,2.0,1012.0,0.89,0,0,2
27874,2013,3,7,9,327.0,-2,7.0,1013.0,0.89,0,0,3
27875,2013,3,7,10,306.0,-2,8.0,1012.0,1.78,0,0,3
27876,2013,3,7,11,289.0,-2,13.0,1010.0,1.79,0,0,2
27877,2013,3,7,12,363.0,-3,14.0,1009.0,4.92,0,0,2
27878,2013,3,7,13,306.0,-3,17.0,1007.0,8.94,0,0,2
27879,2013,3,7,14,293.0,-5,18.0,1006.0,3.13,0,0,3
27880,2013,3,7,15,279.0,-4,18.0,1004.0,3.13,0,0,2
27881,2013,3,7,16,230.0,-4,19.0,1003.0,1.79,0,0,3
27882,2013,3,7,17,201.0,-1,16.0,1002.0,1.79,0,0,2
27883,2013,3,7,18,200.0,0,14.0,1002.0,0.89,0,0,3
27884,2013,3,7,19,195.0,0,11.0,1003.0,1.79,0,0,0
27885,2013,3,7,20,294.0,0,8.0,1003.0,3.58,0,0,0
27886,2013,3,7,21,510.0,0,9.0,1003.0,0.89,0,0,3
27887,2013,3,7,22,516.0,-1,6.0,1003.0,1.79,0,0,1
27888,2013,3,7,23,469.0,0,7.0,1004.0,0.45,0,0,3
27889,2013,3,8,0,450.0,-1,5.0,1003.0,0.89,0,0,1
27890,2013,3,8,1,397.0,-2,4.0,1004.0,2.68,0,0,1
27891,2013,3,8,2,365.0,-2,4.0,1004.0,5.81,0,0,1
27892,2013,3,8,3,364.0,-2,3.0,1003.0,8.94,0,0,1
27893,2013,3,8,4,357.0,-2,2.0,1004.0,0.45,0,0,3
27894,2013,3,8,5,357.0,-2,2.0,1004.0,1.34,0,0,3
27895,2013,3,8,6,350.0,-3,0.0,1005.0,2.23,0,0,3
27896,2013,3,8,7,337.0,-4,0.0,1005.0,3.13,0,0,0
27897,2013,3,8,8,323.0,0,7.0,1006.0,0.89,0,0,3
27898,2013,3,8,9,306.0,-2,12.0,1006.0,1.79,0,0,1
27899,2013,3,8,10,234.0,-2,14.0,1007.0,1.79,0,0,2
27900,2013,3,8,11,139.0,-5,20.0,1006.0,4.92,0,0,2
27901,2013,3,8,12,95.0,-6,21.0,1006.0,8.94,0,0,2
27902,2013,3,8,13,189.0,0,18.0,1005.0,16.09,0,0,2
27903,2013,3,8,14,410.0,0,17.0,1005.0,24.14,0,0,2
27904,2013,3,8,15,216.0,0,14.0,1005.0,29.95,0,0,2
27905,2013,3,8,16,145.0,0,13.0,1005.0,38.0,0,0,2
27906,2013,3,8,17,99.0,-1,11.0,1006.0,42.92,0,0,2
27907,2013,3,8,18,87.0,-1,9.0,1006.0,46.05,0,0,2
27908,2013,3,8,19,93.0,-2,7.0,1006.0,47.84,0,0,2
27909,2013,3,8,20,95.0,-2,8.0,1006.0,50.97,0,0,2
27910,2013,3,8,21,101.0,-3,5.0,1006.0,52.76,0,0,2
27911,2013,3,8,22,97.0,-4,6.0,1006.0,55.89,0,0,2
27912,2013,3,8,23,89.0,-4,4.0,1005.0,59.02,0,0,2
27913,2013,3,9,0,87.0,-4,2.0,1003.0,0.89,0,0,3
27914,2013,3,9,1,105.0,-4,3.0,1002.0,1.78,0,0,3
27915,2013,3,9,2,114.0,-4,1.0,1001.0,0.89,0,0,2
27916,2013,3,9,3,119.0,-4,3.0,1000.0,0.89,0,0,3
27917,2013,3,9,4,128.0,-3,1.0,998.0,1.78,0,0,3
27918,2013,3,9,5,129.0,-3,2.0,997.0,2.67,0,0,3
27919,2013,3,9,6,122.0,-4,1.0,998.0,1.79,0,0,1
27920,2013,3,9,7,122.0,-3,1.0,998.0,4.92,0,0,1
27921,2013,3,9,8,124.0,-2,4.0,999.0,8.05,0,0,1
27922,2013,3,9,9,136.0,-3,7.0,1000.0,12.07,0,0,1
27923,2013,3,9,10,141.0,-3,13.0,1002.0,3.13,0,0,0
27924,2013,3,9,11,33.0,-11,18.0,1004.0,16.99,0,0,1
27925,2013,3,9,12,42.0,-16,15.0,1007.0,33.08,0,0,1
27926,2013,3,9,13,32.0,-20,14.0,1009.0,49.17,0,0,1
27927,2013,3,9,14,40.0,-21,11.0,1012.0,64.37,0,0,1
27928,2013,3,9,15,32.0,-22,10.0,1014.0,76.44,0,0,1
27929,2013,3,9,16,19.0,-22,10.0,1015.0,86.27,0,0,1
27930,2013,3,9,17,16.0,-22,10.0,1017.0,94.32,0,0,1
27931,2013,3,9,18,13.0,-22,9.0,1018.0,103.26,0,0,1
27932,2013,3,9,19,16.0,-22,7.0,1022.0,113.09,0,0,1
27933,2013,3,9,20,12.0,-21,6.0,1023.0,122.03,0,0,1
27934,2013,3,9,21,10.0,-21,5.0,1025.0,134.1,0,0,1
27935,2013,3,9,22,18.0,-21,5.0,1026.0,143.04,0,0,1
27936,2013,3,9,23,12.0,-21,4.0,1027.0,148.85,0,0,1
27937,2013,3,10,0,12.0,-19,2.0,1027.0,1.79,0,0,0
27938,2013,3,10,1,15.0,-15,0.0,1027.0,3.13,0,0,2
27939,2013,3,10,2,18.0,-13,-2.0,1027.0,4.92,0,0,2
27940,2013,3,10,3,20.0,-16,1.0,1027.0,0.89,0,0,3
27941,2013,3,10,4,18.0,-12,-4.0,1027.0,0.89,0,0,0
27942,2013,3,10,5,22.0,-13,-2.0,1028.0,0.89,0,0,3
27943,2013,3,10,6,27.0,-10,-4.0,1028.0,1.78,0,0,3
27944,2013,3,10,7,26.0,-10,-4.0,1028.0,2.67,0,0,3
27945,2013,3,10,8,27.0,-11,1.0,1029.0,1.79,0,0,2
27946,2013,3,10,9,29.0,-19,7.0,1029.0,5.81,0,0,2
27947,2013,3,10,10,27.0,-19,8.0,1029.0,10.73,0,0,2
27948,2013,3,10,11,33.0,-21,10.0,1028.0,15.65,0,0,2
27949,2013,3,10,12,32.0,-20,10.0,1028.0,19.67,0,0,2
27950,2013,3,10,13,33.0,-22,11.0,1026.0,23.69,0,0,2
27951,2013,3,10,14,35.0,-20,12.0,1025.0,28.61,0,0,2
27952,2013,3,10,15,33.0,-20,12.0,1024.0,33.53,0,0,2
27953,2013,3,10,16,37.0,-19,12.0,1024.0,39.34,0,0,2
27954,2013,3,10,17,42.0,-18,11.0,1024.0,45.15,0,0,2
27955,2013,3,10,18,59.0,-16,9.0,1024.0,50.07,0,0,2
27956,2013,3,10,19,67.0,-15,8.0,1024.0,53.2,0,0,2
27957,2013,3,10,20,80.0,-14,6.0,1025.0,54.99,0,0,2
27958,2013,3,10,21,75.0,-12,4.0,1025.0,56.78,0,0,2
27959,2013,3,10,22,87.0,-12,5.0,1025.0,58.57,0,0,2
27960,2013,3,10,23,88.0,-11,2.0,1025.0,60.36,0,0,2
27961,2013,3,11,0,81.0,-11,3.0,1025.0,62.15,0,0,2
27962,2013,3,11,1,106.0,-10,1.0,1024.0,65.28,0,0,2
27963,2013,3,11,2,103.0,-10,1.0,1024.0,0.89,0,0,3
27964,2013,3,11,3,118.0,-9,0.0,1023.0,1.78,0,0,3
27965,2013,3,11,4,111.0,-8,-1.0,1023.0,0.89,0,0,2
27966,2013,3,11,5,110.0,-8,-1.0,1023.0,2.68,0,0,2
27967,2013,3,11,6,102.0,-8,-1.0,1023.0,0.89,0,0,3
27968,2013,3,11,7,94.0,-6,-1.0,1023.0,1.78,0,0,3
27969,2013,3,11,8,105.0,-7,3.0,1023.0,1.79,0,0,2
27970,2013,3,11,9,122.0,-8,4.0,1023.0,3.58,0,0,2
27971,2013,3,11,10,155.0,-8,6.0,1022.0,6.71,0,0,2
27972,2013,3,11,11,150.0,-9,7.0,1022.0,8.5,0,0,2
27973,2013,3,11,12,156.0,-9,8.0,1021.0,11.63,0,0,2
27974,2013,3,11,13,134.0,-9,9.0,1019.0,13.42,0,0,2
27975,2013,3,11,14,114.0,-9,11.0,1018.0,19.23,0,0,2
27976,2013,3,11,15,114.0,-8,12.0,1017.0,24.15,0,0,2
27977,2013,3,11,16,120.0,-9,12.0,1016.0,29.07,0,0,2
27978,2013,3,11,17,153.0,-6,11.0,1015.0,33.09,0,0,2
27979,2013,3,11,18,148.0,-4,9.0,1016.0,34.88,0,0,2
27980,2013,3,11,19,162.0,-4,9.0,1016.0,36.67,0,0,2
27981,2013,3,11,20,164.0,-3,9.0,1016.0,37.56,0,0,2
27982,2013,3,11,21,158.0,-3,8.0,1016.0,39.35,0,0,2
27983,2013,3,11,22,117.0,-4,9.0,1016.0,42.48,0,0,2
27984,2013,3,11,23,108.0,-4,8.0,1015.0,44.27,0,0,2
27985,2013,3,12,0,114.0,-4,8.0,1014.0,46.06,0,0,2
27986,2013,3,12,1,135.0,-3,6.0,1013.0,47.85,0,0,2
27987,2013,3,12,2,131.0,-3,6.0,1013.0,0.89,0,0,3
27988,2013,3,12,3,135.0,-2,6.0,1012.0,1.78,0,0,3
27989,2013,3,12,4,137.0,-1,5.0,1012.0,2.67,0,1,3
27990,2013,3,12,5,150.0,0,4.0,1012.0,0.89,0,2,0
27991,2013,3,12,6,153.0,1,3.0,1012.0,1.79,0,3,2
27992,2013,3,12,7,145.0,1,3.0,1012.0,0.89,0,4,3
27993,2013,3,12,8,127.0,1,3.0,1012.0,1.34,0,5,3
27994,2013,3,12,9,130.0,2,3.0,1013.0,2.23,0,6,3
27995,2013,3,12,10,161.0,2,3.0,1012.0,1.79,0,7,1
27996,2013,3,12,11,164.0,2,4.0,1012.0,0.89,0,8,3
27997,2013,3,12,12,167.0,3,4.0,1012.0,0.89,0,9,1
27998,2013,3,12,13,148.0,3,5.0,1012.0,4.02,0,0,1
27999,2013,3,12,14,153.0,3,5.0,1013.0,7.15,0,0,1
28000,2013,3,12,15,147.0,3,6.0,1013.0,8.94,0,1,1
28001,2013,3,12,16,150.0,4,6.0,1013.0,0.89,0,0,3
28002,2013,3,12,17,152.0,4,7.0,1014.0,3.13,0,0,1
28003,2013,3,12,18,164.0,3,6.0,1015.0,6.26,0,0,1
28004,2013,3,12,19,159.0,2,5.0,1017.0,9.39,0,0,1
28005,2013,3,12,20,176.0,3,5.0,1019.0,0.89,0,0,3
28006,2013,3,12,21,174.0,2,3.0,1020.0,1.78,0,0,3
28007,2013,3,12,22,194.0,2,6.0,1021.0,1.79,0,0,2
28008,2013,3,12,23,114.0,1,3.0,1022.0,0.89,0,0,3
28009,2013,3,13,0,67.0,-5,3.0,1023.0,3.13,0,0,1
28010,2013,3,13,1,23.0,-6,0.0,1024.0,6.26,0,0,1
28011,2013,3,13,2,13.0,-9,1.0,1025.0,10.28,0,0,1
28012,2013,3,13,3,10.0,-8,-1.0,1025.0,13.41,0,0,1
28013,2013,3,13,4,11.0,-9,-1.0,1026.0,16.54,0,0,1
28014,2013,3,13,5,17.0,-11,0.0,1026.0,4.02,0,0,0
28015,2013,3,13,6,14.0,-10,-1.0,1027.0,7.15,0,0,0
28016,2013,3,13,7,16.0,-10,1.0,1029.0,3.13,0,0,1
28017,2013,3,13,8,15.0,-11,2.0,1030.0,4.02,0,0,0
28018,2013,3,13,9,16.0,-12,3.0,1031.0,8.94,0,0,0
28019,2013,3,13,10,16.0,-15,5.0,1031.0,13.86,0,0,0
28020,2013,3,13,11,17.0,-15,5.0,1032.0,17.88,0,0,0
28021,2013,3,13,12,13.0,-16,6.0,1031.0,21.9,0,0,0
28022,2013,3,13,13,10.0,-18,7.0,1029.0,23.69,0,0,0
28023,2013,3,13,14,14.0,-18,8.0,1029.0,0.89,0,0,3
28024,2013,3,13,15,12.0,-19,8.0,1028.0,2.68,0,0,3
28025,2013,3,13,16,15.0,-18,8.0,1028.0,3.57,0,0,3
28026,2013,3,13,17,16.0,-18,8.0,1028.0,1.79,0,0,2
28027,2013,3,13,18,23.0,-15,6.0,1028.0,4.92,0,0,2
28028,2013,3,13,19,37.0,-12,4.0,1029.0,5.81,0,0,2
28029,2013,3,13,20,38.0,-13,4.0,1029.0,7.6,0,0,2
28030,2013,3,13,21,30.0,-12,4.0,1030.0,9.39,0,0,2
28031,2013,3,13,22,34.0,-9,2.0,1030.0,11.18,0,0,2
28032,2013,3,13,23,48.0,-9,2.0,1030.0,14.31,0,0,2
28033,2013,3,14,0,71.0,-3,0.0,1031.0,18.33,0,0,2
28034,2013,3,14,1,82.0,-4,0.0,1031.0,22.35,0,0,2
28035,2013,3,14,2,77.0,-4,-1.0,1031.0,24.14,0,0,2
28036,2013,3,14,3,83.0,-4,-1.0,1031.0,25.93,0,0,2
28037,2013,3,14,4,92.0,-4,-2.0,1030.0,27.72,0,0,2
28038,2013,3,14,5,84.0,-4,-2.0,1030.0,29.51,0,0,2
28039,2013,3,14,6,84.0,-4,-1.0,1030.0,0.89,0,0,3
28040,2013,3,14,7,75.0,-4,-1.0,1030.0,0.89,0,0,2
28041,2013,3,14,8,88.0,-3,0.0,1031.0,0.89,0,0,3
28042,2013,3,14,9,92.0,-4,1.0,1031.0,1.79,0,0,2
28043,2013,3,14,10,92.0,-5,3.0,1030.0,1.79,0,0,3
28044,2013,3,14,11,112.0,-4,4.0,1029.0,1.79,0,0,2
28046,2013,3,14,13,124.0,-4,7.0,1027.0,1.79,0,0,3
28047,2013,3,14,14,122.0,-6,9.0,1026.0,3.13,0,0,2
28048,2013,3,14,15,109.0,-6,9.0,1025.0,6.26,0,0,2
28049,2013,3,14,16,111.0,-7,10.0,1024.0,11.18,0,0,2
28050,2013,3,14,17,121.0,-6,9.0,1024.0,16.1,0,0,2
28051,2013,3,14,18,128.0,-5,7.0,1024.0,21.02,0,0,2
28052,2013,3,14,19,127.0,-5,5.0,1024.0,25.04,0,0,2
28053,2013,3,14,20,126.0,-4,5.0,1024.0,25.93,0,0,2
28054,2013,3,14,21,136.0,-4,3.0,1024.0,26.82,0,0,2
28055,2013,3,14,22,165.0,-3,3.0,1024.0,28.61,0,0,2
28056,2013,3,14,23,182.0,-3,3.0,1024.0,30.4,0,0,2
28057,2013,3,15,0,182.0,-3,2.0,1024.0,0.89,0,0,3
28058,2013,3,15,1,195.0,-3,1.0,1023.0,1.78,0,0,3
28059,2013,3,15,2,205.0,-4,0.0,1023.0,0.89,0,0,0
28060,2013,3,15,3,217.0,-5,0.0,1022.0,0.89,0,0,1
28061,2013,3,15,4,226.0,-4,-1.0,1022.0,2.68,0,0,1
28062,2013,3,15,5,220.0,-3,-1.0,1022.0,0.89,0,0,3
28063,2013,3,15,6,197.0,-3,-2.0,1022.0,1.78,0,0,3
28064,2013,3,15,7,187.0,-3,-1.0,1022.0,1.79,0,0,1
28065,2013,3,15,8,174.0,-1,1.0,1022.0,0.89,0,0,3
28066,2013,3,15,9,181.0,-2,3.0,1022.0,0.89,0,0,1
28067,2013,3,15,10,192.0,-1,5.0,1022.0,0.89,0,0,3
28068,2013,3,15,11,216.0,-2,6.0,1021.0,1.79,0,0,2
28069,2013,3,15,12,247.0,-1,8.0,1020.0,0.89,0,0,3
28070,2013,3,15,13,254.0,-2,10.0,1019.0,1.79,0,0,2
28071,2013,3,15,14,271.0,-2,11.0,1018.0,3.13,0,0,3
28072,2013,3,15,15,302.0,-1,11.0,1017.0,1.79,0,0,2
28073,2013,3,15,16,294.0,-1,11.0,1017.0,3.58,0,0,2
28074,2013,3,15,17,280.0,0,11.0,1017.0,1.79,0,0,3
28075,2013,3,15,18,294.0,1,9.0,1017.0,1.79,0,0,2
28076,2013,3,15,19,302.0,1,9.0,1018.0,2.68,0,0,2
28077,2013,3,15,20,324.0,2,7.0,1018.0,3.57,0,0,2
28078,2013,3,15,21,315.0,2,6.0,1020.0,4.46,0,0,2
28079,2013,3,15,22,328.0,1,5.0,1020.0,0.89,0,0,0
28080,2013,3,15,23,355.0,1,4.0,1021.0,1.79,0,0,1
28081,2013,3,16,0,405.0,0,3.0,1021.0,4.92,0,0,1
28082,2013,3,16,1,347.0,0,2.0,1021.0,8.05,0,0,1
28083,2013,3,16,2,346.0,0,4.0,1022.0,12.07,0,0,1
28084,2013,3,16,3,342.0,0,4.0,1022.0,13.86,0,0,1
28085,2013,3,16,4,327.0,0,4.0,1023.0,1.79,0,0,0
28086,2013,3,16,5,332.0,0,2.0,1023.0,3.13,0,0,1
28087,2013,3,16,6,328.0,0,3.0,1024.0,6.26,0,0,1
28089,2013,3,16,8,325.0,0,6.0,1025.0,11.18,0,0,1
28090,2013,3,16,9,315.0,0,9.0,1026.0,14.31,0,0,1
28091,2013,3,16,10,295.0,0,11.0,1026.0,17.44,0,0,1
28092,2013,3,16,11,239.0,-1,14.0,1026.0,0.89,0,0,3
28093,2013,3,16,12,212.0,-2,14.0,1025.0,2.68,0,0,3
28094,2013,3,16,13,214.0,-3,14.0,1024.0,1.79,0,0,2
28095,2013,3,16,14,215.0,-3,15.0,1023.0,6.71,0,0,2
28096,2013,3,16,15,208.0,-2,14.0,1022.0,10.73,0,0,2
28097,2013,3,16,16,229.0,-2,14.0,1021.0,14.75,0,0,2
28098,2013,3,16,17,235.0,-1,13.0,1021.0,18.77,0,0,2
28099,2013,3,16,18,199.0,2,12.0,1020.0,22.79,0,0,2
28100,2013,3,16,19,251.0,3,10.0,1020.0,25.92,0,0,2
28101,2013,3,16,20,280.0,3,10.0,1020.0,29.05,0,0,2
28102,2013,3,16,21,250.0,2,8.0,1020.0,32.18,0,0,2
28103,2013,3,16,22,205.0,1,7.0,1020.0,35.31,0,0,2
28104,2013,3,16,23,202.0,0,6.0,1019.0,0.89,0,0,3
28105,2013,3,17,0,204.0,1,6.0,1018.0,0.89,0,0,2
28106,2013,3,17,1,216.0,1,5.0,1018.0,2.68,0,0,2
28107,2013,3,17,2,221.0,0,5.0,1017.0,0.89,0,0,3
28108,2013,3,17,3,227.0,0,4.0,1016.0,1.78,0,0,3
28109,2013,3,17,4,235.0,0,5.0,1014.0,2.23,0,0,3
28110,2013,3,17,5,236.0,0,4.0,1014.0,3.12,0,0,3
28111,2013,3,17,6,232.0,0,4.0,1013.0,1.79,0,0,2
28112,2013,3,17,7,241.0,0,3.0,1012.0,3.58,0,0,2
28113,2013,3,17,8,258.0,1,5.0,1011.0,0.89,0,0,3
28114,2013,3,17,9,273.0,1,6.0,1011.0,1.79,0,0,2
28115,2013,3,17,10,287.0,2,8.0,1010.0,3.58,0,0,2
28116,2013,3,17,11,316.0,2,10.0,1009.0,0.89,0,0,3
28117,2013,3,17,12,337.0,2,11.0,1008.0,2.68,0,0,3
28118,2013,3,17,13,359.0,3,13.0,1006.0,1.79,0,0,2
28119,2013,3,17,14,394.0,3,15.0,1004.0,3.58,0,0,2
28120,2013,3,17,15,393.0,4,15.0,1003.0,6.71,0,0,2
28121,2013,3,17,16,402.0,4,16.0,1002.0,9.84,0,0,2
28122,2013,3,17,17,400.0,3,15.0,1002.0,11.63,0,0,2
28123,2013,3,17,18,422.0,3,11.0,1001.0,13.42,0,0,2
28124,2013,3,17,19,429.0,4,11.0,1001.0,0.89,0,0,3
28125,2013,3,17,20,480.0,3,7.0,1002.0,1.79,0,0,0
28126,2013,3,17,21,512.0,5,8.0,1002.0,0.89,0,0,3
28127,2013,3,17,22,541.0,3,7.0,1002.0,1.78,0,0,3
28128,2013,3,17,23,522.0,5,8.0,1001.0,0.89,0,0,1
28129,2013,3,18,0,498.0,3,8.0,1002.0,4.91,0,0,1
28130,2013,3,18,1,517.0,3,8.0,1002.0,8.04,0,0,1
28131,2013,3,18,2,246.0,2,5.0,1002.0,12.96,0,0,1
28132,2013,3,18,3,39.0,2,7.0,1002.0,16.98,0,0,1
28133,2013,3,18,4,14.0,-10,10.0,1002.0,25.92,0,0,1
28134,2013,3,18,5,15.0,-9,10.0,1003.0,34.86,0,0,1
28135,2013,3,18,6,10.0,-9,9.0,1004.0,47.82,0,0,1
28136,2013,3,18,7,13.0,-17,7.0,1007.0,59.89,0,0,1
28137,2013,3,18,8,9.0,-16,7.0,1008.0,71.07,0,0,1
28138,2013,3,18,9,13.0,-18,7.0,1009.0,80.01,0,0,1
28139,2013,3,18,10,10.0,-21,10.0,1009.0,85.82,0,0,1
28140,2013,3,18,11,7.0,-20,9.0,1010.0,4.92,0,0,0
28141,2013,3,18,12,6.0,-21,9.0,1010.0,8.94,0,0,0
28142,2013,3,18,13,9.0,-22,11.0,1009.0,1.79,0,0,3
28143,2013,3,18,14,10.0,-22,13.0,1008.0,4.02,0,0,1
28144,2013,3,18,15,19.0,-22,12.0,1007.0,7.15,0,0,1
28145,2013,3,18,16,14.0,-21,11.0,1006.0,4.92,0,0,2
28146,2013,3,18,17,22.0,-20,10.0,1006.0,9.84,0,0,2
28147,2013,3,18,18,25.0,-18,9.0,1006.0,16.99,0,0,2
28148,2013,3,18,19,87.0,-3,6.0,1007.0,25.93,0,0,2
28149,2013,3,18,20,49.0,-4,4.0,1009.0,33.98,0,0,2
28150,2013,3,18,21,36.0,-4,3.0,1010.0,41.13,0,0,2
28151,2013,3,18,22,30.0,-5,2.0,1010.0,46.05,0,0,2
28152,2013,3,18,23,35.0,-5,2.0,1010.0,50.07,0,0,2
28153,2013,3,19,0,30.0,-5,1.0,1011.0,53.2,0,0,2
28154,2013,3,19,1,33.0,-4,1.0,1012.0,56.33,0,0,2
28155,2013,3,19,2,34.0,-3,0.0,1012.0,4.02,0,1,0
28156,2013,3,19,3,36.0,-2,-1.0,1012.0,7.15,1,0,0
28157,2013,3,19,4,25.0,-3,0.0,1012.0,8.94,0,0,0
28158,2013,3,19,5,23.0,-3,0.0,1011.0,10.73,0,0,0
28159,2013,3,19,6,22.0,-3,0.0,1012.0,11.62,0,0,0
28160,2013,3,19,7,34.0,-3,0.0,1012.0,12.51,0,0,0
28161,2013,3,19,8,34.0,-2,2.0,1013.0,1.79,0,0,1
28162,2013,3,19,9,48.0,-2,3.0,1013.0,3.13,0,0,0
28163,2013,3,19,10,59.0,-3,3.0,1014.0,4.02,0,0,1
28164,2013,3,19,11,68.0,-2,4.0,1013.0,3.13,0,0,0
28165,2013,3,19,12,69.0,-1,5.0,1013.0,6.26,0,1,0
28166,2013,3,19,13,69.0,0,5.0,1013.0,4.02,0,0,1
28167,2013,3,19,14,69.0,0,5.0,1013.0,3.13,0,0,0
28168,2013,3,19,15,72.0,1,5.0,1013.0,7.15,0,0,0
28169,2013,3,19,16,63.0,1,4.0,1014.0,11.17,0,0,0
28170,2013,3,19,17,57.0,1,3.0,1015.0,15.19,0,1,0
28171,2013,3,19,18,41.0,1,2.0,1016.0,18.32,0,2,0
28172,2013,3,19,19,60.0,1,2.0,1017.0,19.21,0,3,0
28173,2013,3,19,20,69.0,0,1.0,1016.0,0.89,1,0,3
28174,2013,3,19,21,100.0,0,1.0,1018.0,1.78,2,0,3
28175,2013,3,19,22,105.0,0,0.0,1022.0,1.79,3,0,2
28176,2013,3,19,23,83.0,0,0.0,1022.0,5.81,4,0,2
28177,2013,3,20,0,75.0,-1,-1.0,1022.0,8.94,5,0,2
28178,2013,3,20,1,62.0,-1,-1.0,1023.0,10.73,6,0,2
28179,2013,3,20,2,53.0,-2,-2.0,1024.0,12.52,7,0,2
28180,2013,3,20,3,54.0,-2,-2.0,1025.0,0.89,8,0,3
28181,2013,3,20,4,45.0,-2,-2.0,1025.0,1.79,9,0,2
28182,2013,3,20,5,29.0,-3,-2.0,1025.0,2.68,10,0,2
28183,2013,3,20,6,28.0,-3,-3.0,1025.0,4.47,0,0,2
28184,2013,3,20,7,36.0,-3,-2.0,1025.0,7.6,0,0,2
28185,2013,3,20,8,39.0,-2,-1.0,1026.0,8.49,0,0,2
28186,2013,3,20,9,48.0,-1,0.0,1027.0,9.38,0,0,2
28187,2013,3,20,10,63.0,-2,0.0,1027.0,11.17,0,0,2
28188,2013,3,20,11,56.0,-6,2.0,1026.0,3.13,0,0,1
28189,2013,3,20,12,56.0,-10,3.0,1025.0,8.05,0,0,1
28190,2013,3,20,13,65.0,-10,4.0,1024.0,12.97,0,0,1
28191,2013,3,20,14,49.0,-10,5.0,1023.0,16.99,0,0,1
28192,2013,3,20,15,53.0,-8,5.0,1022.0,4.02,0,0,2
28193,2013,3,20,16,53.0,-6,6.0,1021.0,7.15,0,0,2
28194,2013,3,20,17,63.0,-6,5.0,1021.0,11.17,0,0,2
28195,2013,3,20,18,70.0,-5,4.0,1020.0,14.3,0,0,2
28196,2013,3,20,19,91.0,-3,3.0,1020.0,19.22,0,0,2
28197,2013,3,20,20,97.0,-3,2.0,1020.0,23.24,0,0,2
28198,2013,3,20,21,102.0,-3,2.0,1020.0,27.26,0,0,2
28199,2013,3,20,22,109.0,-3,1.0,1020.0,30.39,0,0,2
28200,2013,3,20,23,119.0,-3,2.0,1019.0,32.18,0,0,2
28201,2013,3,21,0,118.0,-3,2.0,1018.0,35.31,0,0,2
28202,2013,3,21,1,114.0,-3,2.0,1018.0,38.44,0,0,2
28203,2013,3,21,2,98.0,-3,1.0,1017.0,41.57,0,0,2
28204,2013,3,21,3,91.0,-4,1.0,1016.0,44.7,0,0,2
28205,2013,3,21,4,94.0,-4,0.0,1015.0,47.83,0,0,2
28206,2013,3,21,5,97.0,-4,0.0,1014.0,49.62,0,0,2
28207,2013,3,21,6,108.0,-4,0.0,1014.0,51.41,0,0,2
28208,2013,3,21,7,107.0,-3,0.0,1013.0,0.89,0,0,3
28209,2013,3,21,8,104.0,-4,1.0,1013.0,3.13,0,0,2
28210,2013,3,21,9,105.0,-4,2.0,1012.0,4.92,0,0,2
28211,2013,3,21,10,123.0,-3,4.0,1011.0,0.89,0,0,3
28212,2013,3,21,11,148.0,-3,4.0,1010.0,1.79,0,0,2
28213,2013,3,21,12,164.0,-3,6.0,1009.0,3.58,0,0,2
28214,2013,3,21,13,173.0,-3,7.0,1008.0,0.89,0,0,3
28215,2013,3,21,14,172.0,-2,8.0,1007.0,2.68,0,0,3
28216,2013,3,21,15,183.0,-2,8.0,1006.0,1.79,0,0,2
28217,2013,3,21,16,192.0,-2,8.0,1006.0,0.89,0,0,3
28218,2013,3,21,17,198.0,-1,8.0,1005.0,3.13,0,0,1
28219,2013,3,21,18,210.0,-1,6.0,1006.0,8.05,0,0,1
28220,2013,3,21,19,224.0,-1,5.0,1007.0,11.18,0,0,1
28221,2013,3,21,20,224.0,-1,5.0,1008.0,1.79,0,0,0
28222,2013,3,21,21,224.0,-1,4.0,1009.0,4.02,0,0,1
28223,2013,3,21,22,211.0,-1,5.0,1011.0,8.04,0,0,1
28224,2013,3,21,23,210.0,-1,4.0,1011.0,11.17,0,0,1
28225,2013,3,22,0,209.0,-1,2.0,1013.0,16.09,0,0,1
28226,2013,3,22,1,166.0,-4,2.0,1014.0,4.02,0,0,0
28227,2013,3,22,2,125.0,-7,6.0,1014.0,8.04,0,0,0
28228,2013,3,22,3,94.0,-7,3.0,1015.0,4.02,0,0,1
28229,2013,3,22,4,51.0,-5,2.0,1015.0,8.04,0,0,1
28230,2013,3,22,5,58.0,-8,3.0,1017.0,1.79,0,0,0
28231,2013,3,22,6,51.0,-10,3.0,1018.0,5.81,0,0,0
28232,2013,3,22,7,17.0,-10,3.0,1019.0,1.79,0,0,1
28233,2013,3,22,8,14.0,-14,6.0,1020.0,0.89,0,0,3
